last_name, first_name,player_id,year,woba,out_zone_swing,out_zone,in_zone_swing,in_zone,
Stubbs, Garrett,596117,2019,.254,30,70,46,57,
Swihart, Blake,596119,2019,.228,71,200,146,204,
Vogelbach, Daniel,596129,2019,.333,266,1360,586,1152,
Sanchez, Gary,596142,2019,.346,347,1045,456,770,
Cuthbert, Cheslor,596144,2019,.287,192,661,423,605,
Kepler, Max,596146,2019,.355,316,1143,743,1004,
Quinn, Roman,596451,2019,.289,50,212,145,236,
Franco, Maikel,596748,2019,.281,270,796,508,715,
Garcia, Robel,596825,2019,.315,50,175,109,155,
Choi, Ji Man,596847,2019,.348,218,1068,650,952,
Bradley Jr., Jackie,598265,2019,.314,317,1121,733,1060,
O'Brien, Peter,598284,2019,.234,24,106,65,91,
La Stella, Tommy,600303,2019,.351,134,564,377,644,
Severino, Pedro,600474,2019,.316,179,743,439,657,
Nunez, Renato,600524,2019,.323,469,1363,750,1100,
Arteaga, Humberto,600858,2019,.221,108,284,181,250,
Candelario, Jeimer,600869,2019,.283,259,863,447,755,
Pivetta, Nick,601713,2019,.093,12,49,29,63,
Daza, Yonathan,602074,2019,.221,63,197,130,181,
Rondon, Jose,602922,2019,.241,96,344,215,329,
Ahmed, Nick,605113,2019,.315,338,1211,829,1145,
Anderson, Brian,605119,2019,.342,326,1021,589,904,
Barnes, Austin,605131,2019,.272,95,454,277,485,
Bell, Josh,605137,2019,.378,387,1408,774,1003,
Betts, Mookie,605141,2019,.380,277,1473,823,1377,
Caratini, Victor,605170,2019,.338,146,577,355,511,
Cron, Kevin,605196,2019,.321,76,175,100,136,
Davies, Zach,605200,2019,.157,21,89,70,136,
Davis, J.D.,605204,2019,.373,234,895,638,892,
Fisher, Derek,605233,2019,.285,59,348,189,318,
Garcia, Aramis,605244,2019,.217,45,119,53,75,
Gore, Terrance,605253,2019,.317,23,106,66,105,
Houser, Adrian,605288,2019,.108,17,46,34,61,
Martini, Nick,605361,2019,.291,53,231,136,233,
Musgrove, Joe,605397,2019,.183,40,93,73,98,
Nola, Aaron,605400,2019,.168,12,125,55,161,
Panik, Joe,605412,2019,.284,209,971,580,900,
Perez, Michael,605421,2019,.303,28,119,60,103,
Rodriguez, Dereck,605446,2019,.150,25,44,32,50,
Skole, Matt,605474,2019,.232,38,160,104,169,
Smith, Mallex,605480,2019,.278,298,1104,787,1123,
Spangenberg, Cory,605486,2019,.267,69,195,134,175,
Starling, Bubba,605490,2019,.247,107,352,233,332,
Tilson, Charlie,605508,2019,.256,87,293,206,302,
Woodruff, Brandon,605540,2019,.272,31,89,55,108,
Castro, Harold,605612,2019,.292,279,669,421,622,
Arcia, Orlando,606115,2019,.269,322,1057,668,1022,
Tapia, Raimel,606132,2019,.307,357,868,595,752,
Aquino, Aristides,606157,2019,.360,202,519,283,343,
Hernandez, Teoscar,606192,2019,.325,257,1023,651,899,
Peraza, Jose,606299,2019,.272,226,665,473,631,
Marte, Ketel,606466,2019,.405,375,1311,772,1091,
Court, Ryan,606956,2019,.258,15,56,32,54,
Greiner, Grayson,606988,2019,.242,146,464,248,387,
Nimmo, Brandon,607043,2019,.340,98,541,345,545,
Peterson, Jace,607054,2019,.258,57,218,150,225,
Turner, Trea,607208,2019,.356,350,1200,697,1034,
Reed, AJ,607223,2019,.185,30,103,66,103,
Taylor, Beau,607333,2019,.303,13,67,44,67,
Smith, Kevan,607345,2019,.305,114,389,238,394,
Beaty, Matt,607461,2019,.324,164,532,286,442,
Blandino, Alex,607468,2019,.352,15,115,49,99,
Freeland, Kyle,607536,2019,.147,17,57,32,59,
Pillar, Kevin,607680,2019,.298,548,1169,701,953,
Stallings, Jacob,607732,2019,.297,130,370,230,339,
Travis, Sam,607752,2019,.273,108,308,208,290,
Williamson, Mac,607776,2019,.230,106,323,181,291,
Ramirez, Jose,608070,2019,.334,262,1141,656,1019,
Bregman, Alex,608324,2019,.418,245,1547,752,1310,
Fried, Max,608331,2019,.236,29,115,80,137,
Gallo, Joey,608336,2019,.401,144,702,386,588,
Kelly, Carson,608348,2019,.339,172,785,485,783,
Russell, Addison,608365,2019,.297,151,484,309,455,
Seager, Corey,608369,2019,.340,267,993,702,903,
Wacha, Michael,608379,2019,.155,10,52,39,98,
Williams, Nick,608384,2019,.193,91,244,150,211,
Winker, Jesse,608385,2019,.351,167,752,486,727,
Lugo, Dawel,608475,2019,.272,241,534,308,467,
Marquez, German,608566,2019,.242,42,78,67,83,
Mazara, Nomar,608577,2019,.327,364,1023,599,875,
Murphy, Tom,608596,2019,.355,184,652,366,573,
Guzman, Ronald,608597,2019,.306,201,640,399,576,
Mayfield, Jack,608686,2019,.204,47,119,83,119,
Plawecki, Kevin,608700,2019,.273,77,322,226,328,
Stamets, Eric,608715,2019,.118,37,97,56,95,
Mondesi, Adalberto,609275,2019,.298,317,826,607,761,
Andujar, Miguel,609280,2019,.121,40,94,54,81,
Reyes, Franmil,614177,2019,.338,346,1146,746,973,
Quantrill, Cal,615698,2019,.093,19,53,41,58,
Barreto, Franklin,620439,2019,.166,49,125,64,112,
Urena, Richard,620446,2019,.258,67,151,113,138,
Robertson, Daniel,621002,2019,.275,121,489,325,488,
Lopes, Tim,621005,2019,.318,78,254,161,261,
Martin Jr., Richie,621006,2019,.252,225,627,436,602,
Swanson, Dansby,621020,2019,.317,284,1149,735,1070,
Newman, Kevin,621028,2019,.339,333,984,619,884,
Taylor, Chris,621035,2019,.331,222,842,623,861,
Correa, Carlos,621043,2019,.380,190,676,362,582,
Eflin, Zach,621107,2019,.146,31,77,75,103,
Buehler, Walker,621111,2019,.130,27,125,94,162,
Dahl, David,621311,2019,.364,308,887,528,717,
Strahm, Matt,621381,2019,.317,15,45,32,54,
Phillips, Brett,621433,2019,.228,28,151,116,164,
Buxton, Byron,621439,2019,.340,179,523,369,487,
Brinson, Lewis,621446,2019,.205,193,530,316,436,
Duggar, Steven,621453,2019,.265,152,569,382,559,
Rios, Edwin,621458,2019,.413,38,144,79,119,
Stewart, DJ,621466,2019,.299,68,296,203,272,
Ward, Taylor,621493,2019,.275,25,102,57,100,
Nido, Tomas,621512,2019,.227,94,238,181,218,
Stewart, Christin,621514,2019,.294,267,855,518,760,
Bemboom, Anthony,621532,2019,.149,36,113,72,108,
Wisdom, Patrick,621550,2019,.167,20,53,42,65,
Moroff, Max,621559,2019,.185,23,70,45,69,
Wendle, Joey,621563,2019,.275,197,553,286,472,
Olson, Matt,621566,2019,.368,288,1158,738,1102,
Dean, Austin,621573,2019,.276,147,382,205,325,
Young, Alex,622065,2019,.035,11,49,28,65,
Duffy, Matt,622110,2019,.299,69,340,196,333,
Munoz, Yairo,622168,2019,.281,153,344,241,312,
Castillo, Luis,622491,2019,.090,39,79,88,118,
Margot, Manuel,622534,2019,.296,191,859,575,883,
Reyes, Pablo,622569,2019,.260,88,335,192,284,
Senzatela, Antonio,622608,2019,.038,41,82,52,76,
Camargo, Johan,622666,2019,.279,180,479,308,414,
Reyes, Victor,622682,2019,.325,237,627,383,576,
Mejias-Brean, Seth,623180,2019,.333,20,72,38,60,
Bishop, Braden,623323,2019,.124,37,124,78,121,
Bote, David,623520,2019,.336,223,772,433,663,
Ramirez, Harold,623912,2019,.308,380,937,525,732,
Santander, Anthony,623993,2019,.321,364,925,498,734,
Alonso, Pete,624413,2019,.384,515,1612,765,1135,
Arroyo, Christian,624414,2019,.296,45,125,78,106,
Biggio, Cavan,624415,2019,.343,134,976,541,894,
Conforto, Michael,624424,2019,.358,352,1403,823,1163,
Frazier, Adam,624428,2019,.320,314,1157,789,1133,
Trevino, Jose,624431,2019,.274,96,240,137,239,
McGuire, Reese,624512,2019,.364,66,182,128,186,
Nunez, Dom,624513,2019,.264,20,109,49,90,
Puig, Yasiel,624577,2019,.330,351,1166,810,1051,
Soler, Jorge,624585,2019,.378,359,1485,847,1245,
Mejia, Erick,625510,2019,.276,17,63,42,56,
Maeda, Kenta,628317,2019,.232,43,78,77,116,
Heredia, Guillermo,628338,2019,.291,117,475,324,443,
Kang, Jung Ho,628356,2019,.256,113,374,235,345,
Ervin, Phillip,640447,2019,.334,148,553,350,493,
Frazier, Clint,640449,2019,.333,104,496,327,480,
Meadows, Austin,640457,2019,.380,319,1293,734,1204,
Mercado, Oscar,640458,2019,.321,246,891,640,833,
Peterson, Dustin,640460,2019,.259,32,88,73,100,
Pinder, Chad,640461,2019,.298,192,658,472,631,
Lopez, Pablo,641154,2019,.169,36,64,47,71,
Anderson, Shaun,641312,2019,.108,20,46,39,61,
Anderson, Tim,641313,2019,.363,408,935,626,830,
Bauers, Jake,641343,2019,.296,206,919,525,816,
Bellinger, Cody,641355,2019,.414,342,1440,849,1234,
Calhoun, Willie,641432,2019,.351,189,655,441,622,
Collins, Zack,641470,2019,.285,32,211,153,242,
Cordell, Ryan,641477,2019,.279,144,502,337,480,
Crawford, J.P.,641487,2019,.296,155,816,575,874,
Davis, Jonathan,641505,2019,.240,58,195,118,198,
Demeritte, Travis,641513,2019,.272,108,382,251,395,
Dixon, Brandon,641525,2019,.303,284,838,567,807,
Dozier, Hunter,641531,2019,.360,319,1191,687,1062,
Engel, Adam,641553,2019,.296,169,502,323,468,
Fraley, Jake,641584,2019,.162,20,80,65,84,
Garver, Mitch,641598,2019,.404,135,776,390,726,
Guillorme, Luis,641645,2019,.299,32,148,87,155,
Hampson, Garrett,641658,2019,.292,138,674,402,659,
Hermosillo, Michael,641684,2019,.254,34,122,59,93,
Hudson, Dakota,641712,2019,.081,30,77,70,112,
Lauer, Eric,641778,2019,.119,16,62,63,101,
Lewis, Kyle,641786,2019,.357,56,166,90,139,
Locastro, Tim,641796,2019,.314,180,513,262,468,
Mahle, Tyler,641816,2019,.104,22,70,48,71,
Mancini III, Trey,641820,2019,.373,473,1479,837,1243,
Martin, Jason,641829,2019,.282,23,93,54,80,
McKinney, Billy,641856,2019,.291,137,508,345,529,
McMahon, Ryan,641857,2019,.330,311,1172,804,1076,
Neuse, Sheldon,641914,2019,.262,49,141,75,119,
O'Neill, Tyler,641933,2019,.308,114,319,190,273,
Sisco, Chance,642082,2019,.319,98,445,272,408,
Smith, Dominic,642086,2019,.368,130,417,244,346,
Tellez, Rowdy,642133,2019,.308,329,884,458,719,
Thaiss, Matt,642136,2019,.303,60,360,260,350,
Valaika, Pat,642162,2019,.248,66,174,111,147,
VanMeter, Josh,642165,2019,.316,115,523,294,504,
Wade, Tyler,642180,2019,.303,56,196,132,192,
Mejia, Francisco,642336,2019,.317,230,500,280,400,
Sierra, Magneuris,642423,2019,.347,29,69,51,67,
Rosario, Amed,642708,2019,.318,455,1263,785,1125,
Adames, Willy,642715,2019,.313,288,1168,810,1170,
Gutierrez, Kelvin,642721,2019,.284,39,149,89,146,
Estrada, Thairo,642731,2019,.308,39,111,73,116,
Leyba, Domingo,642736,2019,.340,32,71,32,53,
Wynns, Austin,642851,2019,.226,44,133,84,139,
Benintendi, Andrew,643217,2019,.330,392,1322,851,1102,
Brault, Steven,643230,2019,.332,30,69,61,81,
Cooper, Garrett,643265,2019,.337,315,911,511,796,
Dubon, Mauricio,643289,2019,.312,100,231,137,186,
Jansen, Danny,643376,2019,.275,194,760,491,695,
Kemp, Tony,643393,2019,.285,133,488,326,494,
Kiner-Falefa, Isiah,643396,2019,.272,123,429,242,419,
Long Jr., Shed,643418,2019,.333,77,313,213,334,
McBroom, Ryan,643436,2019,.318,42,168,103,174,
McNeil, Jeff,643446,2019,.384,412,1080,830,987,
Tauchman, Mike,643565,2019,.364,127,652,423,627,
White, Tyler,643603,2019,.274,155,658,354,572,
Chang, Yu,644374,2019,.254,46,175,114,161,
Alcantara, Sandy,645261,2019,.102,37,98,67,136,
Albies, Ozzie,645277,2019,.354,467,1355,919,1139,
Robles, Victor,645302,2019,.317,356,1182,784,1103,
Ford, Mike,645801,2019,.372,73,350,190,307,
Devers, Rafael,646240,2019,.377,520,1395,908,1198,
Naylor, Josh,647304,2019,.306,198,631,319,522,
Soroka, Michael,647336,2019,.112,43,97,73,120,
Toro, Abraham,647351,2019,.295,47,176,106,166,
Diaz, Aledmys,649557,2019,.345,114,458,284,421,
Urias, Luis,649966,2019,.294,125,516,311,514,
Arraez, Luis,650333,2019,.360,184,756,437,715,
Jimenez, Eloy,650391,2019,.343,357,1058,574,805,
Torres, Gleyber,650402,2019,.358,390,1246,834,1102,
Castro, Willi,650489,2019,.270,92,231,137,193,
Diaz, Yandy,650490,2019,.341,152,688,436,622,
Viloria, Meibrys,650619,2019,.236,69,284,197,310,
Rengifo, Luis,650859,2019,.298,196,806,531,838,
Allen, Greg,656185,2019,.274,151,489,323,464,
Bradley, Bobby,656252,2019,.256,41,117,54,74,
Chapman, Matt,656305,2019,.354,319,1407,841,1348,
Chavis, Michael,656308,2019,.323,244,750,504,698,
Diaz, Isan,656371,2019,.248,113,466,197,354,
Flaherty, Jack,656427,2019,.195,32,110,77,136,
Haseley, Adam,656514,2019,.309,155,510,332,466,
Hilliard, Sam,656541,2019,.407,53,209,107,174,
Hoskins, Rhys,656555,2019,.347,373,1691,891,1532,
Luplow, Jordan,656669,2019,.383,101,570,396,541,
Mullins II, Cedric,656775,2019,.159,57,157,85,138,
O'Hearn, Ryan,656811,2019,.278,225,805,457,698,
Schwarber, Kyle,656941,2019,.357,320,1341,771,1174,
Thomas, Lane,657041,2019,.445,15,88,56,87,
Tucker, Cole,657061,2019,.264,88,325,206,279,
Verdugo, Alex,657077,2019,.341,215,745,433,706,
Yamamoto, Jordan,657141,2019,.071,14,42,29,55,
Zagunis, Mark,657145,2019,.291,19,93,46,96,
O'Grady, Brian,657434,2019,.305,36,107,65,90,
DeJong, Paul,657557,2019,.322,357,1272,881,1269,
Laureano, Ramon,657656,2019,.356,279,935,654,983,
Fuentes, Joshua,658069,2019,.262,43,105,85,113,
Moncada, Yoan,660162,2019,.379,335,1147,718,1072,
Ohtani, Shohei,660271,2019,.352,277,911,552,772,
Acuna Jr., Ronald,660670,2019,.369,379,1579,1008,1468,
Hoerner, Nico,663538,2019,.305,70,151,101,147,
Lambert, Peter,663567,2019,.319,14,54,43,71,
Riley, Austin,663586,2019,.307,237,630,392,486,
Tucker, Kyle,663656,2019,.349,44,144,89,115,
Grisham, Trent,663757,2019,.316,77,355,203,371,
Rodgers, Brendan,663898,2019,.234,59,154,102,140,
Paddack, Chris,663978,2019,.104,19,72,59,94,
Lowe, Nathaniel,663993,2019,.328,93,371,220,328,
Happ, Ian,664023,2019,.368,97,323,229,307,
France, Ty,664034,2019,.296,108,400,284,401,
Lowe, Brandon,664040,2019,.354,203,658,508,653,
Davis, Jaylin,664041,2019,.227,33,95,59,80,
Bader, Harrison,664056,2019,.293,206,853,500,860,
Stevenson, Andrew,664057,2019,.417,33,104,61,80,
Fletcher, David,664058,2019,.318,277,1232,668,1364,
Kingery, Scott,664068,2019,.329,322,1033,676,940,
Allen, Austin,664119,2019,.230,45,132,87,122,
Lucchesi, Joey,664192,2019,.067,31,82,62,125,
Clarke, Taylor,664199,2019,.262,17,44,28,47,
Moore, Dylan,664238,2019,.299,143,585,373,571,
Garlick, Kyle,664247,2019,.342,36,104,69,94,
Straw, Myles,664702,2019,.323,47,280,157,287,
Wade Jr., LaMonte,664774,2019,.320,15,125,78,131,
Mendick, Danny,664901,2019,.332,28,83,46,79,
Brown, Seth,664913,2019,.347,42,170,106,163,
Dini, Nick,664926,2019,.269,33,119,97,114,
Walsh, Jared,665120,2019,.259,59,186,112,182,
Tatis Jr., Fernando,665487,2019,.398,236,788,432,611,
Guerrero Jr., Vladimir,665489,2019,.329,320,1104,610,882,
Soto, Juan,665742,2019,.394,316,1558,820,1229,
Lux, Gavin,666158,2019,.301,35,182,109,168,
Bichette, Bo,666182,2019,.384,174,474,299,414,
Kieboom, Carter,666198,2019,.204,16,75,44,93,
Gurriel Jr., Lourdes,666971,2019,.358,255,719,398,564,
Rogers, Jake,668670,2019,.216,73,273,162,272,
Knizner, Andrew,668800,2019,.289,34,97,71,100,
Reynolds, Bryan,668804,2019,.371,331,1179,690,957,
Rojas, Josh,668942,2019,.279,77,344,201,296,
Murphy, Sean,669221,2019,.370,42,136,79,121,
Senzel, Nick,669222,2019,.315,235,839,557,765,
Edman, Tommy,669242,2019,.357,203,689,455,686,
Solak, Nick,669256,2019,.375,61,279,171,271,
Smith, Will,669257,2019,.369,97,422,256,406,
Hiura, Keston,669374,2019,.388,221,696,461,631,
Hays, Austin,669720,2019,.393,48,157,88,134,
Lopez, Nicky,670032,2019,.260,189,695,558,808,
Alvarez, Yordan,670541,2019,.432,234,816,406,658,
Brosseau, Mike,670712,2019,.329,116,307,196,285,
Richards, Trevor,670950,2019,.125,19,55,37,78,
Pujols, Albert,405395,2020,.282,117,328,189,294,
Cabrera, Miguel,408234,2020,.323,152,508,282,400,
Mathis, Jeff,425772,2020,.245,36,134,88,134,
Choo, Shin-Soo,425783,2020,.312,55,269,155,254,
Molina, Yadier,425877,2020,.290,117,295,190,262,
Cano, Robinson,429664,2020,.376,139,331,209,274,
Encarnacion, Edwin,429665,2020,.272,123,412,239,379,
Kendrick III, Howie,435062,2020,.298,71,199,122,185,
Walker, Neil,435522,2020,.237,27,88,51,84,
Suzuki, Kurt,435559,2020,.326,66,237,170,247,
Cruz Jr., Nelson,443558,2020,.411,144,468,259,378,
Peralta, David,444482,2020,.333,106,399,277,423,
Pina, Manny,444489,2020,.328,26,102,50,78,
Jay, Jon,445055,2020,.199,35,100,67,108,
Wieters, Matt,446308,2020,.252,30,99,55,85,
Longoria, Evan,446334,2020,.308,112,400,245,394,
Davis, Chris,448801,2020,.154,43,115,74,104,
Fowler, Dexter,451594,2020,.310,54,240,151,211,
Flowers, Tyler,452095,2020,.303,49,172,99,156,
Pence, Hunter,452254,2020,.180,38,105,68,92,
Cabrera, Asdrubal,452678,2020,.319,130,458,261,391,
Blackmon, Charlie,453568,2020,.340,134,449,321,457,
Frazier, Todd,453943,2020,.300,112,393,200,322,
Maldonado, Martin,455117,2020,.326,86,360,210,335,
Chirinos, Robinson,455139,2020,.216,56,176,93,136,
Markakis, Nick,455976,2020,.307,62,271,174,279,
Kratz, Erik,456124,2020,.335,24,67,36,51,
Solano, Donovan,456781,2020,.357,139,384,248,362,
McCutchen, Andrew,457705,2020,.327,102,476,293,498,
Upton, Justin,457708,2020,.307,73,329,225,353,
Maybin, Cameron,457727,2020,.302,42,200,137,198,
Turner, Justin,457759,2020,.376,65,343,227,338,
Bruce, Jay,457803,2020,.297,61,220,161,193,
Votto, Joey,458015,2020,.347,84,485,250,438,
Gardner, Brett,458731,2020,.332,55,332,189,321,
Joyce, Matt,459964,2020,.310,86,336,177,266,
Braun, Ryan,460075,2020,.322,116,290,144,206,
Butera, Drew,460077,2020,.176,29,94,63,91,
Gordon, Alex,460086,2020,.275,88,367,246,340,
Kemp, Matt,461314,2020,.322,91,317,149,230,
Andrus, Elvis,462101,2020,.255,53,204,137,208,
Cervelli, Francisco,465041,2020,.351,25,123,66,97,
Sandoval, Pablo,467055,2020,.252,71,198,119,157,
Ramos, Wilson,467092,2020,.297,88,273,202,256,
Santana, Carlos,467793,2020,.316,104,628,304,495,
Belt, Brandon,474832,2020,.427,74,382,222,304,
Smoak, Justin,475253,2020,.265,65,288,174,266,
Avila, Alex,488671,2020,.305,21,144,73,123,
Brantley Jr., Michael,488726,2020,.362,71,355,217,366,
Castro, Jason,488771,2020,.294,48,206,123,200,
Morrison, Logan,489149,2020,.221,18,68,40,62,
Cespedes, Yoenis,493316,2020,.267,31,77,35,58,
Gurriel, Yuli,493329,2020,.281,148,430,237,359,
Rojas, Miguel,500743,2020,.379,63,276,145,256,
Escobar, Eduardo,500871,2020,.257,154,437,263,374,
Martinez, Jose,500874,2020,.248,73,216,101,178,
Adrianza, Ehire,501303,2020,.257,50,205,139,201,
Davis, Khris,501981,2020,.284,55,191,157,207,
Pham, Tommy,502054,2020,.284,53,261,138,238,
Martinez, J.D.,502110,2020,.290,141,458,325,440,
Reddick, Josh,502210,2020,.304,110,428,279,408,
Freeman, Mike,502273,2020,.275,27,67,51,70,
Dyson, Jarrod,502481,2020,.192,27,111,91,137,
Murphy, Daniel,502517,2020,.259,73,228,187,259,
Goldschmidt, Paul,502671,2020,.387,117,520,280,458,
Gonzalez, Marwin,503556,2020,.269,114,426,231,376,
Leon, Sandy,506702,2020,.259,52,195,98,156,
Altuve, Jose,514888,2020,.278,148,419,233,343,
Hernandez, Cesar,514917,2020,.335,125,547,344,529,
Segura, Jean,516416,2020,.333,141,448,243,373,
Castro, Starlin,516770,2020,.320,37,135,86,127,
Marte, Starling,516782,2020,.333,175,502,322,441,
d'Arnaud, Travis,518595,2020,.392,105,333,235,342,
Dietrich, Derek,518618,2020,.351,45,157,100,147,
Donaldson, Josh,518626,2020,.362,55,258,122,191,
Freeman, Freddie,518692,2020,.456,150,581,342,440,
Grandal, Yasmani,518735,2020,.338,90,448,203,412,
Heyward, Jason,518792,2020,.368,77,417,222,392,
LeMahieu, DJ,518934,2020,.429,99,412,267,417,
Moreland, Mitch,519048,2020,.372,75,303,193,271,
Moustakas, Mike,519058,2020,.340,104,352,212,308,
Rizzo, Anthony,519203,2020,.326,173,546,246,439,
Romine, Austin,519222,2020,.253,98,268,183,257,
Sogard, Eric,519299,2020,.254,58,260,132,239,
Souza Jr., Steven,519306,2020,.262,19,72,43,69,
Stanton, Giancarlo,519317,2020,.379,55,247,95,168,
Thames, Eric,519346,2020,.276,99,312,182,268,
Vogt, Stephen,519390,2020,.235,48,152,91,154,
Galvis, Freddy,520471,2020,.312,88,329,191,289,
Perez, Salvador,521692,2020,.410,140,322,191,241,
Forsythe, Logan,523253,2020,.205,12,80,38,70,
Flores, Wilmer,527038,2020,.347,144,483,284,409,
Garcia, Avisail,541645,2020,.296,136,395,259,329,
Inciarte, Ender,542255,2020,.233,70,255,189,283,
Ozuna, Marcell,542303,2020,.444,168,596,329,478,
Villar, Jonathan,542340,2020,.266,152,453,263,352,
Santana, Danny,542454,2020,.230,39,136,86,124,
Aguilar, Jesus,542583,2020,.347,146,457,271,425,
Berti, Jon,542932,2020,.337,47,291,158,294,
Crawford, Brandon,543063,2020,.334,118,372,282,360,
Cron, C.J.,543068,2020,.376,33,117,66,98,
Dickerson, Alex,543105,2020,.394,104,330,201,277,
Gomes, Yan,543228,2020,.332,66,199,135,206,
Grossman, Robbie,543257,2020,.351,83,382,243,369,
Harrison, Josh,543281,2020,.335,65,177,116,158,
Hicks, Aaron,543305,2020,.351,75,487,287,431,
Higashioka, Kyle,543309,2020,.319,27,82,68,96,
Hosmer, Eric,543333,2020,.359,107,308,180,262,
Kipnis, Jason,543401,2020,.326,73,313,164,280,
McCann, James,543510,2020,.378,63,231,149,220,
Miller, Brad,543543,2020,.349,93,391,186,310,
Nola, Austin,543592,2020,.352,57,349,237,379,
Rendon, Anthony,543685,2020,.395,78,467,282,422,
Semien, Marcus,543760,2020,.299,94,502,340,481,
Shaw, Travis,543768,2020,.310,89,360,244,349,
Springer III, George,543807,2020,.379,101,428,290,392,
Strange-Gordon, Dee,543829,2020,.226,62,153,91,134,
Vazquez, Christian,543877,2020,.346,126,402,245,377,
Wong, Kolten,543939,2020,.305,108,443,265,406,
Gregorius, Didi,544369,2020,.348,150,452,333,450,
Garcia, Leury,544725,2020,.326,33,110,75,116,
Vargas, Ildemaro,545121,2020,.229,34,120,66,116,
Grichuk, Randal,545341,2020,.334,152,448,290,407,
Marisnick, Jake,545350,2020,.402,19,59,50,69,
Stassi, Max,545358,2020,.370,40,170,130,192,
Trout, Mike,545361,2020,.407,72,494,303,529,
Alford, Anthony,546990,2020,.306,19,56,37,52,
Almora Jr., Albert,546991,2020,.223,27,71,34,61,
Ruiz, Rio,547004,2020,.303,115,407,295,381,
Wolters, Tony,547172,2020,.249,55,202,124,210,
Harper, Bryce,547180,2020,.400,168,593,279,380,
Perez, Roberto,547379,2020,.228,37,226,140,260,
Abreu, Jose,547989,2020,.411,184,569,314,458,
Diaz, Elias,553869,2020,.281,44,142,96,128,
Narvaez, Omar,553882,2020,.262,101,306,170,247,
Suarez, Eugenio,553993,2020,.332,131,548,286,451,
Polanco, Gregory,570256,2020,.232,147,425,241,330,
Santana, Domingo,570267,2020,.271,41,172,111,158,
Gonzalez, Erik,570481,2020,.262,123,349,230,312,
Urshela, Gio,570482,2020,.365,92,332,213,301,
Schoop, Jonathan,570731,2020,.340,126,330,227,294,
Adams, Matt,571431,2020,.240,35,105,76,104,
Arenado, Nolan,571448,2020,.308,119,367,210,317,
Barnhart, Tucker,571466,2020,.296,53,225,137,211,
Davidson, Matt,571602,2020,.268,31,105,66,95,
Farmer, Kyle,571657,2020,.290,45,148,75,123,
Goodwin, Brian,571718,2020,.305,67,339,206,343,
Hamilton, Billy,571740,2020,.172,15,49,57,68,
Hernandez, Enrique,571771,2020,.290,86,287,192,269,
Holt, Brock,571788,2020,.253,52,230,141,232,
Lamb, Jake,571875,2020,.281,61,232,127,199,
Muncy, Max,571970,2020,.316,92,578,311,522,
Murphy, John Ryan,571974,2020,.199,39,120,82,125,
Myers, Wil,571976,2020,.400,113,450,246,393,
Naquin, Tyler,571980,2020,.268,97,272,202,251,
Owings, Chris,572008,2020,.326,33,82,51,73,
Piscotty, Stephen,572039,2020,.273,131,306,216,282,
Pollock, AJ,572041,2020,.364,111,371,245,375,
Seager, Kyle,572122,2020,.338,105,510,283,453,
Taylor, Michael A.,572191,2020,.287,47,192,147,201,
Voit III, Luke,572228,2020,.393,131,477,343,433,
Walker, Christian,572233,2020,.339,146,488,352,474,
Zunino, Mike,572287,2020,.261,67,214,112,168,
Carpenter, Matt,572761,2020,.293,79,390,209,342,
Dickerson, Corey,572816,2020,.308,143,431,317,430,
Garneau, Dustin,572863,2020,.256,19,92,57,84,
Ruf, Darin,573131,2020,.379,41,192,133,227,
Yastrzemski, Mike,573262,2020,.407,93,471,275,469,
Contreras, Willson,575929,2020,.336,149,476,268,395,
Gyorko, Jedd,576397,2020,.351,77,297,162,269,
Iglesias, Jose,578428,2020,.407,95,276,180,291,
Hechavarria, Adeiny,588751,2020,.271,42,106,96,123,
Osuna, Jose,591741,2020,.273,47,154,113,154,
Bryant, Kris,592178,2020,.285,76,319,209,281,
Canha, Mark,592192,2020,.351,105,546,299,517,
Casali, Curt,592200,2020,.372,42,215,123,198,
Castellanos, Nick,592206,2020,.329,199,556,301,410,
DeShields, Delino,592261,2020,.280,53,223,152,225,
Drury, Brandon,592273,2020,.162,35,93,63,95,
Gamel, Ben,592325,2020,.313,64,255,153,258,
Goodrum, Niko,592348,2020,.262,110,422,235,353,
Holaday, Bryan,592407,2020,.187,12,54,41,68,
Jones, JaCoby,592444,2020,.358,64,243,125,215,
Judge, Aaron,592450,2020,.375,64,275,145,212,
Machado, Manny,592518,2020,.391,118,493,319,443,
Marmolejos, Jose,592530,2020,.287,70,238,130,212,
Moran, Colin,592567,2020,.340,166,466,238,343,
Pederson, Joc,592626,2020,.297,80,283,179,267,
Ravelo, Rangel,592660,2020,.233,23,78,57,81,
Realmuto, J.T.,592663,2020,.361,97,385,239,357,
Renfroe, Hunter,592669,2020,.277,80,297,157,273,
Rosario, Eddie,592696,2020,.333,195,493,235,335,
Simmons, Andrelton,592743,2020,.313,61,218,149,228,
Yelich, Christian,592885,2020,.343,113,635,268,465,
Merrifield, Whit,593160,2020,.329,143,511,348,485,
Bogaerts, Xander,593428,2020,.368,117,493,305,474,
Bonifacio, Jorge,593528,2020,.266,67,197,132,173,
Alberto, Hanser,593643,2020,.301,217,415,261,345,
Polanco, Jorge,593871,2020,.289,105,452,289,449,
Sano, Miguel,593934,2020,.317,132,472,279,397,
Calhoun, Kole,594777,2020,.362,104,482,318,419,
Duvall, Adam,594807,2020,.348,135,413,256,385,
