name,take precision,take recall,take fscore,woba
 Jake Cronenworth,0.6299559471365639,0.8101983002832861,0.7087980173482032,0.356
 Phillip Ervin,0.7330508474576272,0.7972350230414746,0.7637969094922737,0.239
 Clint Frazier,0.7101123595505618,0.8563685636856369,0.7764127764127765,0.388
 Austin Meadows,0.7146892655367232,0.7312138728323699,0.7228571428571429,0.292
 Oscar Mercado,0.7189189189189189,0.7307692307692307,0.7247956403269755,0.159
 Chad Pinder,0.7431192660550459,0.75,0.7465437788018434,0.299
 Tim Anderson,0.7159090909090909,0.6072289156626506,0.6571056062581486,0.376
 Cody Bellinger,0.7041420118343196,0.7212121212121212,0.7125748502994012,0.337
 Willie Calhoun,0.6936170212765957,0.7761904761904762,0.7325842696629215,0.217
 J.P. Crawford,0.6370235934664247,0.7714285714285715,0.6978131212723658,0.303
 Jonathan Davis,0.6707317073170732,0.7432432432432432,0.7051282051282052,0.35
 Travis Demeritte,0.6804123711340206,0.7764705882352941,0.7252747252747253,0.23
 Hunter Dozier,0.7268408551068883,0.7555555555555555,0.7409200968523003,0.326
 Adam Engel,0.7109826589595376,0.6721311475409836,0.6910112359550561,0.347
 Jake Fraley,0.6811594202898551,0.7704918032786885,0.7230769230769231,0.231
 Mitch Garver,0.6829268292682927,0.84,0.7533632286995516,0.232
 Luis Guillorme,0.6796116504854369,0.8484848484848485,0.7547169811320755,0.381
 Garrett Hampson,0.680365296803653,0.7821522309711286,0.7277167277167277,0.29
 Jonah Heim,0.725,0.7341772151898734,0.7295597484276729,0.223
 Kyle Lewis,0.7025089605734767,0.7538461538461538,0.7272727272727272,0.349
 Tim Locastro,0.6685082872928176,0.6994219653179191,0.6836158192090396,0.376
 Ryan McMahon,0.6952595936794582,0.7281323877068558,0.7113163972286374,0.308
 Jacob Nottingham,0.7477477477477478,0.6916666666666667,0.7186147186147185,0.313
 Joseph Odom,0.6695652173913044,0.7777777777777778,0.719626168224299,0.168
 Tyler O'Neill,0.7315634218289085,0.7492447129909365,0.7402985074626866,0.271
 Chance Sisco,0.7384105960264901,0.7879858657243817,0.7623931623931623,0.335
 Dominic Smith,0.7197802197802198,0.6616161616161617,0.6894736842105263,0.412
 Rowdy Tellez,0.730593607305936,0.6584362139917695,0.6926406926406926,0.369
 Matt Thaiss,0.7543859649122807,0.7413793103448276,0.7478260869565219,0.262
 Pat Valaika,0.7323943661971831,0.6624203821656051,0.6956521739130435,0.337
 Josh VanMeter,0.6564102564102564,0.7314285714285714,0.6918918918918919,0.222
 Tyler Wade,0.639269406392694,0.7734806629834254,0.7,0.271
 Eli White,0.6636363636363637,0.73,0.6952380952380953,0.207
 Francisco Mejia,0.7868852459016393,0.5783132530120482,0.6666666666666666,0.149
 Magneuris Sierra,0.6974789915966386,0.7033898305084746,0.7004219409282699,0.307
 Amed Rosario,0.6719367588932806,0.6319702602230484,0.6513409961685823,0.277
 Willy Adames,0.7319819819819819,0.7369614512471655,0.7344632768361582,0.347
 Thairo Estrada,0.7294117647058823,0.5849056603773585,0.6492146596858638,0.212
 Andrew Benintendi,0.7857142857142857,0.7674418604651163,0.7764705882352941,0.241
 Garrett Cooper,0.6506024096385542,0.7248322147651006,0.6857142857142857,0.365
 Mauricio Dubon,0.7435064935064936,0.663768115942029,0.7013782542113324,0.318
 Danny Jansen,0.7735849056603774,0.8013029315960912,0.7872000000000001,0.3
 Tony Kemp,0.7117903930131004,0.8109452736318408,0.7581395348837209,0.307
 Isiah Kiner-Falefa,0.6547619047619048,0.7255936675461742,0.688360450563204,0.307
 Shed Long Jr.,0.6702898550724637,0.7170542635658915,0.6928838951310862,0.238
 Ryan McBroom,0.702020202020202,0.6847290640394089,0.6932668329177059,0.33
 Jeff McNeil,0.8092485549132948,0.6763285024154589,0.7368421052631579,0.36
 Mike Tauchman,0.7131782945736435,0.7896995708154506,0.74949083503055,0.286
 Chadwick Tromp,0.6451612903225806,0.6896551724137931,0.6666666666666667,0.264
 Ozzie Albies,0.7795698924731183,0.6621004566210046,0.7160493827160495,0.329
 Victor Robles,0.7420212765957447,0.7081218274111675,0.7246753246753247,0.273
 Mike Ford,0.6846846846846847,0.7875647668393783,0.7325301204819277,0.224
 Rafael Devers,0.7346938775510204,0.6136363636363636,0.6687306501547988,0.337
 Josh Naylor,0.7010309278350515,0.723404255319149,0.7120418848167538,0.274
 Abraham Toro,0.7257142857142858,0.6939890710382514,0.7094972067039107,0.234
 Aledmys Diaz,0.6161616161616161,0.6559139784946236,0.6354166666666666,0.307
 Luis Urias,0.6411149825783972,0.7449392712550608,0.6891385767790261,0.273
 Lewin Diaz,0.6989247311827957,0.6372549019607843,0.6666666666666666,0.181
 Luis Arraez,0.7323943661971831,0.7591240875912408,0.7455197132616488,0.335
 Eloy Jimenez,0.7656675749318801,0.6216814159292036,0.6862026862026862,0.373
 Gleyber Torres,0.7352185089974294,0.7988826815642458,0.7657295850066935,0.326
 Willi Castro,0.7208333333333333,0.6070175438596491,0.6590476190476191,0.393
 Yandy Diaz,0.7127371273712737,0.8042813455657493,0.7557471264367817,0.367
 Luis Rengifo,0.6733067729083665,0.757847533632287,0.7130801687763713,0.227
 Greg Allen,0.676923076923077,0.6984126984126984,0.6875,0.267
 Matt Chapman,0.6833333333333333,0.75,0.7151162790697674,0.335
 Michael Chavis,0.7043189368770764,0.6773162939297125,0.6905537459283387,0.272
 Monte Harrison,0.7099236641221374,0.7622950819672131,0.7351778656126482,0.222
 Adam Haseley,0.6682464454976303,0.7230769230769231,0.6945812807881773,0.305
 Sam Hilliard,0.6984732824427481,0.7065637065637066,0.7024952015355086,0.301
 Rhys Hoskins,0.6688888888888889,0.7777777777777778,0.7192353643966546,0.382
 Jordan Luplow,0.748898678414097,0.7870370370370371,0.7674943566591422,0.293
 Cedric Mullins II,0.706081081081081,0.6741935483870968,0.6897689768976897,0.313
 Ryan O'Hearn,0.7107692307692308,0.7725752508361204,0.7403846153846153,0.269
 Kyle Schwarber,0.710091743119266,0.7206703910614525,0.7153419593345655,0.307
 Pavin Smith,0.75,0.8181818181818182,0.7826086956521738,0.32
 Lane Thomas,0.6448598130841121,0.8313253012048193,0.7263157894736842,0.203
 Cole Tucker,0.6739130434782609,0.7242990654205608,0.6981981981981983,0.233
 Alex Verdugo,0.6306818181818182,0.7223427331887202,0.673407482305359,0.362
 Evan White,0.6709677419354839,0.7554479418886199,0.7107061503416857,0.261
 Eddy Alvarez,0.6547619047619048,0.6875,0.6707317073170732,0.228
 Paul DeJong,0.7720797720797721,0.754874651810585,0.7633802816901409,0.296
 Ramon Laureano,0.6460674157303371,0.7666666666666667,0.701219512195122,0.315
 Joshua Fuentes,0.711764705882353,0.6142131979695431,0.659400544959128,0.323
 Edward Olivares,0.7106598984771574,0.6730769230769231,0.691358024691358,0.275
 Yoan Moncada,0.7150537634408602,0.7254545454545455,0.7202166064981951,0.309
 Shohei Ohtani,0.678921568627451,0.760989010989011,0.7176165803108809,0.29
 Yoshi Tsutsugo,0.6947162426614482,0.8275058275058275,0.75531914893617,0.309
 Jonathan Arauz,0.6494845360824743,0.7283236994219653,0.6866485013623979,0.291
 Ronald Acuna Jr.,0.7159309021113244,0.8004291845493562,0.7558257345491387,0.413
 Anderson Tejeda,0.6131386861313869,0.65625,0.6339622641509434,0.306
 Jesus Sanchez,0.8245614035087719,0.6714285714285714,0.7401574803149606,0.139
 Daulton Varsho,0.6967213114754098,0.7203389830508474,0.7083333333333333,0.287
 Nico Hoerner,0.6448275862068965,0.6750902527075813,0.6596119929453264,0.265
 Austin Riley,0.768361581920904,0.6766169154228856,0.7195767195767196,0.307
 Nick Madrigal,0.6582278481012658,0.7393364928909952,0.6964285714285713,0.332
 Ryan Mountcastle,0.7897196261682243,0.599290780141844,0.6814516129032259,0.377
 Ke'Bryan Hayes,0.7142857142857143,0.7209302325581395,0.7175925925925924,0.464
 Kyle Tucker,0.7822014051522248,0.7373068432671082,0.759090909090909,0.349
 Daz Cameron,0.6416666666666667,0.6581196581196581,0.649789029535865,0.212
 Joey Bart,0.6730769230769231,0.6140350877192983,0.6422018348623854,0.271
 Trent Grisham,0.6547987616099071,0.8197674418604651,0.7280550774526677,0.349
 Nathaniel Lowe,0.6420454545454546,0.795774647887324,0.710691823899371,0.314
 Ian Happ,0.6992481203007519,0.7576374745417516,0.7272727272727273,0.369
 Mark Mathias,0.6419753086419753,0.7761194029850746,0.7027027027027027,0.275
 Ty France,0.743202416918429,0.7299703264094956,0.7365269461077845,0.362
 Brandon Lowe,0.7414529914529915,0.7886363636363637,0.7643171806167403,0.385
 Harrison Bader,0.68,0.7208480565371025,0.6998284734133792,0.337
 Andrew Stevenson,0.7075471698113207,0.6818181818181818,0.6944444444444443,0.485
 David Fletcher,0.5588752196836555,0.7395348837209302,0.6366366366366365,0.35
 Sam Haggerty,0.7377049180327869,0.7627118644067796,0.7500000000000001,0.311
 Scott Kingery,0.7004405286343612,0.6824034334763949,0.6913043478260869,0.227
 Austin Allen,0.6666666666666666,0.65625,0.6614173228346457,0.233
 Dylan Moore,0.6465968586387435,0.7462235649546828,0.6928471248246845,0.368
 Myles Straw,0.6616161616161617,0.7797619047619048,0.7158469945355193,0.223
 Alec Bohm,0.7348703170028819,0.75,0.7423580786026202,0.381
 LaMonte Wade Jr.,0.7105263157894737,0.7941176470588235,0.7499999999999999,0.285
 Danny Mendick,0.6481481481481481,0.7543103448275862,0.6972111553784861,0.285
 Jared Walsh,0.6785714285714286,0.6683417085427136,0.6734177215189875,0.393
 Fernando Tatis Jr.,0.7576335877862596,0.7392923649906891,0.7483506126295948,0.392
 Vladimir Guerrero Jr.,0.7653276955602537,0.7541666666666667,0.7597061909758657,0.338
 Juan Soto,0.7291666666666666,0.8406113537117904,0.7809330628803245,0.478
 Leody Taveras,0.7102473498233216,0.6931034482758621,0.7015706806282723,0.307
 Jazz Chisholm Jr.,0.6894409937888198,0.7449664429530202,0.7161290322580646,0.248
 Andres Gimenez,0.7569721115537849,0.6934306569343066,0.7238095238095239,0.321
 Gavin Lux,0.6790123456790124,0.7801418439716312,0.7260726072607262,0.259
 Jo Adell,0.7174721189591078,0.658703071672355,0.6868327402135231,0.212
 Bo Bichette,0.6798029556650246,0.5655737704918032,0.6174496644295302,0.353
 Dylan Carlson,0.6736111111111112,0.754863813229572,0.7119266055045873,0.264
 Carter Kieboom,0.7306397306397306,0.7457044673539519,0.7380952380952381,0.275
 Bobby Dalbec,0.7128205128205128,0.6650717703349283,0.6881188118811883,0.4
 Lourdes Gurriel Jr.,0.7167487684729064,0.6613636363636364,0.6879432624113475,0.372
 Randy Arozarena,0.6935483870967742,0.75,0.7206703910614526,0.422
 Bryan Reynolds,0.7450980392156863,0.7230443974630021,0.7339055793991417,0.278
 Josh Rojas,0.6647058823529411,0.743421052631579,0.701863354037267,0.209
 Sam Huff,0.6625,0.7464788732394366,0.7019867549668874,0.469
 Sean Murphy,0.7113702623906706,0.8026315789473685,0.7542503863987634,0.358
 Nick Senzel,0.75,0.7674418604651163,0.7586206896551724,0.26
 Tommy Edman,0.6713147410358565,0.7439293598233996,0.705759162303665,0.302
 Nick Solak,0.6858846918489065,0.7582417582417582,0.7202505219206681,0.297
 Will Smith,0.7055702917771883,0.8471337579617835,0.7698986975397973,0.411
 Santiago Espinal,0.7384615384615385,0.75,0.7441860465116279,0.282
 Keston Hiura,0.7246963562753036,0.6964980544747081,0.7103174603174603,0.304
 Austin Hays,0.6868327402135231,0.6433333333333333,0.6643717728055079,0.315
 Nicky Lopez,0.6795180722891566,0.7480106100795756,0.7121212121212122,0.254
 Andrew Young,0.7195121951219512,0.7564102564102564,0.7375,0.35
 Isaac Paredes,0.6743295019157088,0.7489361702127659,0.7096774193548386,0.255
 Mike Brosseau,0.6730769230769231,0.7291666666666666,0.7,0.394
 Luis Garcia,0.7628458498023716,0.6942446043165468,0.7269303201506592,0.291
 Alejandro Kirk,0.5625,0.6923076923076923,0.6206896551724138,0.418
 Luis Robert Jr.,0.8074866310160428,0.604,0.6910755148741419,0.316
 Shogo Akiyama,0.6645435244161358,0.7652811735941321,0.7113636363636364,0.304
 Jose Barrero,0.6842105263157895,0.5909090909090909,0.6341463414634148,0.179
 Ryan Jeffers,0.6993006993006993,0.7633587786259542,0.7299270072992702,0.346
 Albert Pujols,0.6683501683501684,0.6821305841924399,0.6751700680272108,0.302
 Miguel Cabrera,0.6990291262135923,0.6976744186046512,0.6983511154219205,0.305
 Rene Rivera,0.6197183098591549,0.6821705426356589,0.6494464944649446,0.288
 Adam Wainwright,0.6581196581196581,0.5746268656716418,0.6135458167330677,0.149
 Yadier Molina,0.7248603351955307,0.6113074204946997,0.663258785942492,0.29
 Kurt Suzuki,0.7118279569892473,0.7133620689655172,0.7125941872981701,0.282
 Nelson Cruz Jr.,0.75,0.6897435897435897,0.7186108637577916,0.346
 David Peralta,0.6908431550317317,0.7264061010486177,0.70817843866171,0.314
 Manny Pina,0.6739606126914661,0.7530562347188264,0.7113163972286374,0.315
 Alcides Escobar,0.6812688821752266,0.6452074391988555,0.6627479794268921,0.325
 Evan Longoria,0.6796992481203008,0.8129496402877698,0.7403767403767404,0.352
 Rich Hill,0.6666666666666666,0.5365853658536586,0.5945945945945946,0.11
 Charlie Morton,0.4824561403508772,0.6470588235294118,0.5527638190954774,0.118
 Jon Lester,0.5669291338582677,0.8181818181818182,0.6697674418604651,0.205
 Asdrubal Cabrera,0.6954674220963173,0.718887262079063,0.706983441324694,0.297
 Max Scherzer,0.6111111111111112,0.7549019607843137,0.6754385964912281,0
 Jake Arrieta,0.5294117647058824,0.8035714285714286,0.6382978723404256,0.182
 Charlie Blackmon,0.6911504424778762,0.7381852551984878,0.7138939670932358,0.333
 Todd Frazier,0.7586206896551724,0.7415730337078652,0.75,0.163
 Martin Maldonado,0.6637341153470185,0.7672316384180791,0.7117400419287213,0.258
 Robinson Chirinos,0.7458333333333333,0.7427385892116183,0.7442827442827443,0.336
 Johnny Cueto,0.5538461538461539,0.7346938775510204,0.631578947368421,0.12
 Lorenzo Cain,0.6847133757961783,0.7747747747747747,0.7269653423499578,0.319
 Donovan Solano,0.7209653092006033,0.7091988130563798,0.7150336574420343,0.324
 Andrew McCutchen,0.6847583643122677,0.8086040386303776,0.7415458937198067,0.335
 Justin Upton,0.7008443908323281,0.7545454545454545,0.7267041901188243,0.305
 Cameron Maybin,0.65625,0.6774193548387096,0.6666666666666667,0.133
 Justin Turner,0.706355003652301,0.7729816147082335,0.7381679389312978,0.358
 Buster Posey III,0.7166324435318275,0.7790178571428571,0.7465240641711229,0.379
 Jay Bruce,0.7209302325581395,0.7848101265822784,0.7515151515151515,0.217
 Joey Votto,0.7268370607028753,0.7804459691252144,0.7526881720430108,0.391
 Brett Gardner,0.6395080707148347,0.8253968253968254,0.7206582936336074,0.305
 Matt Joyce,0.7266666666666667,0.7841726618705036,0.754325259515571,0.219
 Drew Butera,0.6268656716417911,0.6885245901639344,0.6562500000000001,0.091
 Andrew Romine,0.7258064516129032,0.6428571428571429,0.6818181818181818,0.223
 Elvis Andrus,0.6676190476190477,0.6812439261418853,0.6743626743626744,0.27
 Pablo Sandoval,0.7474747474747475,0.6883720930232559,0.7167070217917676,0.291
 Wilson Ramos,0.6626984126984127,0.6626984126984127,0.6626984126984127,0.275
 Carlos Santana,0.7251958224543081,0.7736768802228412,0.7486522911051212,0.294
 Gerardo Parra,0.6923076923076923,0.6923076923076923,0.6923076923076923,0.282
 Brett Anderson,0.5952380952380952,0.8333333333333334,0.6944444444444444,0.086
 Jordy Mercer,0.6645161290322581,0.7490909090909091,0.7042735042735043,0.294
 Brandon Belt,0.8055555555555556,0.8094660194174758,0.8075060532687651,0.406
 Ryan Zimmerman,0.6468646864686468,0.6678023850085179,0.6571668063704945,0.319
 Jed Lowrie,0.7177121771217713,0.790650406504065,0.7524177949709866,0.311
 Clayton Kershaw,0.5416666666666666,0.6724137931034483,0.6,0.209
 Alex Avila,0.6959459459459459,0.869198312236287,0.772983114446529,0.311
 Michael Brantley Jr.,0.6784660766961652,0.759075907590759,0.7165109034267912,0.347
 Jason Castro,0.6695464362850972,0.8136482939632546,0.7345971563981044,0.347
 Wade Miley,0.7288135593220338,0.5584415584415584,0.6323529411764706,0.21
 Yuli Gurriel,0.6948893974065599,0.7388483373884833,0.716194968553459,0.363
 Miguel Rojas,0.7010119595216191,0.7369439071566731,0.7185289957567185,0.311
 Eduardo Escobar,0.7382716049382716,0.711340206185567,0.7245557350565428,0.334
 Ehire Adrianza,0.7108695652173913,0.7822966507177034,0.744874715261959,0.316
 Juan Lagares,0.6601626016260163,0.6601626016260163,0.6601626016260163,0.274
 Abraham Almonte,0.6827586206896552,0.7714285714285715,0.724390243902439,0.321
 Khris Davis,0.7767441860465116,0.7695852534562212,0.7731481481481481,0.274
 Kyle Gibson,0.5833333333333334,0.7567567567567568,0.6588235294117648,0.16
 Tommy Pham,0.6741649625085208,0.8395585738539898,0.7478260869565218,0.318
 J.D. Martinez,0.7533998186763372,0.6632083000798085,0.7054329371816638,0.364
 Paolo Espino,0.5373134328358209,0.6923076923076923,0.6050420168067226,0.147
 Josh Reddick,0.6861313868613139,0.6666666666666666,0.6762589928057553,0.283
 Mike Freeman,0.689922480620155,0.717741935483871,0.7035573122529645,0.206
 Jarrod Dyson,0.6701388888888888,0.7423076923076923,0.7043795620437956,0.243
 Paul Goldschmidt,0.69140625,0.747887323943662,0.7185385656292287,0.373
 Marwin Gonzalez,0.6520376175548589,0.6688102893890675,0.6603174603174603,0.259
 Yu Darvish,0.5462184873949579,0.6842105263157895,0.6074766355140186,0.108
 Sandy Leon,0.6309523809523809,0.6943231441048034,0.661122661122661,0.225
 Adrian Sanchez,0.7358490566037735,0.6964285714285714,0.7155963302752294,0.271
 Jose Altuve,0.7061068702290076,0.6965361445783133,0.7012888551933283,0.357
 Cesar Hernandez,0.7017815646785438,0.7389885807504079,0.7199046483909417,0.302
 Jean Segura,0.6705357142857142,0.6986046511627907,0.6842824601366742,0.338
 Starlin Castro,0.660431654676259,0.7251184834123223,0.6912650602409639,0.309
 Starling Marte,0.727364185110664,0.6978764478764479,0.7123152709359606,0.364
 Madison Bumgarner,0.6830985915492958,0.7578125,0.7185185185185184,0.217
 Charlie Culberson,0.7164179104477612,0.6461538461538462,0.679474216380182,0.292
 Travis d'Arnaud,0.7255369928400954,0.7342995169082126,0.7298919567827131,0.291
 Josh Donaldson,0.7424892703862661,0.7743957027752909,0.7581069237510955,0.353
 Freddie Freeman,0.7745620715917746,0.7428780131482834,0.7583892617449665,0.379
 Yasmani Grandal,0.6742957746478874,0.8389923329682366,0.747681795998048,0.402
 Jason Heyward,0.6380027739251041,0.7012195121951219,0.6681190994916485,0.275
 Merrill Kelly,0.5,0.6555555555555556,0.5673076923076924,0.113
 DJ LeMahieu,0.6712062256809338,0.7961538461538461,0.7283603096410977,0.315
 Mitch Moreland,0.7112403100775194,0.7414141414141414,0.7260138476755688,0.3
 Mike Moustakas,0.7197943444730077,0.6557377049180327,0.6862745098039216,0.284
 Anthony Rizzo,0.6753355704697986,0.706140350877193,0.6903945111492281,0.339
 Austin Romine,0.6304347826086957,0.5742574257425742,0.6010362694300518,0.237
 Eric Sogard,0.6246786632390745,0.7864077669902912,0.6962750716332378,0.259
 Steven Souza Jr.,0.5952380952380952,0.78125,0.6756756756756757,0.241
 Giancarlo Stanton,0.7017151379567487,0.7199693955623565,0.7107250755287009,0.37
 Stephen Vogt,0.7054545454545454,0.7279549718574109,0.716528162511542,0.27
 Freddy Galvis,0.6683480453972257,0.6725888324873096,0.6704617330803289,0.305
 Salvador Perez,0.782520325203252,0.5531609195402298,0.6481481481481481,0.359
 Wilmer Flores,0.7213290460878885,0.7444690265486725,0.7327163854109962,0.337
 Avisail Garcia,0.7989130434782609,0.6275346851654215,0.7029288702928871,0.346
 Ender Inciarte,0.7368421052631579,0.7,0.717948717948718,0.262
 Marcell Ozuna,0.735897435897436,0.7396907216494846,0.737789203084833,0.284
 Jonathan Villar,0.7624365482233503,0.7200383509108341,0.7406311637080868,0.32
 Rafael Ortega,0.7055630936227951,0.7492795389048992,0.7267645003494061,0.355
 Danny Santana,0.7627118644067796,0.6976744186046512,0.7287449392712549,0.261
 Jesus Aguilar,0.6859649122807018,0.7260909935004642,0.7054578258908434,0.334
 Tyler Anderson,0.4264705882352941,0.5272727272727272,0.47154471544715443,0.133
 Jon Berti,0.6773211567732116,0.7820738137082601,0.7259380097879282,0.282
 Brandon Crawford,0.7781007751937985,0.7208258527827648,0.7483690587138864,0.377
 C.J. Cron,0.7086206896551724,0.6919191919191919,0.7001703577512777,0.383
 Anthony DeSclafani,0.5714285714285714,0.7378640776699029,0.6440677966101696,0.089
 Alex Dickerson,0.7135842880523732,0.6909667194928685,0.7020933977455717,0.313
 Yan Gomes,0.6782477341389728,0.6731634182908546,0.6756960120391271,0.308
 Sonny Gray,0.5362318840579711,0.5873015873015873,0.5606060606060606,0.142
 Robbie Grossman,0.717741935483871,0.8430311231393776,0.7753578095830741,0.337
 Josh Harrison,0.7192353643966547,0.6445396145610278,0.6798418972332015,0.325
 Kyle Hendricks,0.5462184873949579,0.7738095238095238,0.6403940886699507,0.13
 Aaron Hicks,0.6864686468646864,0.7969348659003831,0.7375886524822695,0.279
 John Hicks,0.6904761904761905,0.5471698113207547,0.6105263157894737,0.384
 Kyle Higashioka,0.711943793911007,0.7450980392156863,0.7281437125748504,0.272
 Eric Hosmer,0.7000879507475813,0.6815068493150684,0.6906724511930585,0.319
 Ryan Lavarnway,0.660377358490566,0.660377358490566,0.660377358490566,0.274
 James McCann,0.7367119901112484,0.6772727272727272,0.7057430432208407,0.281
 Brad Miller,0.696969696969697,0.756578947368421,0.7255520504731862,0.331
 Austin Nola,0.693717277486911,0.8255451713395638,0.7539118065433854,0.316
 Anthony Rendon,0.73767258382643,0.7807933194154488,0.7586206896551724,0.31
 Marcus Semien,0.7283489096573209,0.7872053872053872,0.7566343042071199,0.368
 Travis Shaw,0.6886120996441281,0.7485493230174082,0.7173308619091753,0.289
 George Springer III,0.7347222222222223,0.7600574712643678,0.7471751412429378,0.381
 Christian Vazquez,0.6750727449078564,0.7016129032258065,0.6880869995056846,0.289
 Kolten Wong,0.6807610993657506,0.7195530726256983,0.6996197718631179,0.337
 Didi Gregorius,0.7642163661581137,0.6827757125154895,0.7212041884816754,0.275
 Leury Garcia,0.7083333333333334,0.673469387755102,0.6904615384615385,0.312
 Ildemaro Vargas,0.5960264900662252,0.625,0.6101694915254238,0.192
 Trevor Bauer,0.6133333333333333,0.7540983606557377,0.676470588235294,0.051
 Randal Grichuk,0.7329842931937173,0.6763285024154589,0.7035175879396985,0.3
 Jake Marisnick,0.729106628242075,0.6819407008086253,0.7047353760445683,0.287
 Max Stassi,0.6747159090909091,0.7698541329011345,0.7191521574564723,0.327
 Mike Trout,0.6837837837837838,0.8241042345276873,0.7474150664697193,0.451
 Odubel Herrera,0.7064315352697096,0.6755952380952381,0.6906693711967545,0.312
 Anthony Alford,0.7162162162162162,0.7114093959731543,0.7138047138047138,0.31
 Albert Almora Jr.,0.6153846153846154,0.5137614678899083,0.56,0.143
 Rio Ruiz,0.8097165991902834,0.6920415224913494,0.7462686567164178,0.231
 Tony Wolters,0.5853658536585366,0.7272727272727273,0.6486486486486487,0.21
 Bryce Harper,0.789056304520222,0.7520786092214664,0.7701238390092878,0.431
 Roberto Perez,0.6847290640394089,0.8128654970760234,0.7433155080213906,0.251
 Kwang Hyun Kim,0.49019607843137253,0.6756756756756757,0.5681818181818181,0.138
 Jose Abreu,0.6946736684171043,0.6783882783882784,0.6864343958487769,0.354
 Elias Diaz,0.75,0.7205438066465257,0.7349768875192604,0.33
 Omar Narvaez,0.7425997425997426,0.6885441527446301,0.7145510835913312,0.322
 Willians Astudillo,0.7974137931034483,0.5692307692307692,0.6642728904847398,0.272
 Eugenio Suarez,0.704163623082542,0.7669053301511536,0.7341964965727342,0.306
 Zack Wheeler,0.5036496350364964,0.5609756097560976,0.5307692307692308,0.153
 Gregory Polanco,0.7279503105590062,0.7060240963855422,0.7168195718654433,0.275
 Erik Gonzalez,0.7572254335260116,0.6238095238095238,0.6840731070496083,0.244
 Gio Urshela,0.704225352112676,0.6395348837209303,0.6703229737964655,0.309
 Jonathan Schoop,0.7048780487804878,0.6474981329350261,0.6749708057609966,0.324
 Matt Adams,0.7868852459016393,0.5925925925925926,0.676056338028169,0.198
 Nolan Arenado,0.7161538461538461,0.7096036585365854,0.7128637059724349,0.336
 Tucker Barnhart,0.7407407407407407,0.712468193384224,0.7263294422827498,0.3
 Patrick Corbin,0.5865384615384616,0.6777777777777778,0.6288659793814434,0.147
 Kyle Farmer,0.6649642492339122,0.6458333333333334,0.6552591847005537,0.316
 Brian Goodwin,0.7076023391812866,0.7882736156351792,0.7457627118644069,0.306
 Billy Hamilton,0.6495726495726496,0.608,0.628099173553719,0.262
 Mitch Haniger,0.6821862348178138,0.707983193277311,0.6948453608247422,0.34
 Enrique Hernandez,0.7177033492822966,0.7512520868113522,0.734094616639478,0.338
 Brock Holt,0.6751700680272109,0.761996161228407,0.7159603246167718,0.259
 Jake Lamb,0.6798941798941799,0.7671641791044777,0.7208976157082748,0.298
 Luke Maile,0.7164179104477612,0.6233766233766234,0.6666666666666666,0.358
 Max Muncy,0.6879526003949967,0.8434221146085553,0.7577955039883975,0.379
 Wil Myers,0.687962962962963,0.7234664070107109,0.7052681537731371,0.33
 Tyler Naquin,0.7620865139949109,0.6207253886010363,0.6841804683038265,0.345
 Chris Owings,0.7333333333333333,0.7623762376237624,0.7475728155339807,0.431
 Stephen Piscotty,0.7243589743589743,0.6827794561933535,0.702954898911353,0.279
 AJ Pollock,0.7279305354558611,0.6697736351531292,0.6976421636615812,0.375
 Kyle Seager,0.7406832298136646,0.7077151335311572,0.723823975720789,0.308
 Michael A. Taylor,0.7549212598425197,0.6947463768115942,0.7235849056603774,0.286
 Trayce Thompson,0.68,0.8,0.7351351351351352,0.453
 Luke Voit III,0.7631578947368421,0.6987951807228916,0.7295597484276729,0.332
 Christian Walker,0.8007290400972054,0.7202185792349727,0.758342922899885,0.304
 Mike Zunino,0.6958698372966208,0.7211413748378729,0.7082802547770701,0.358
 Matt Carpenter,0.7107558139534884,0.8474870017331022,0.7731225296442689,0.269
 Corey Dickerson,0.7374631268436578,0.6476683937823834,0.689655172413793,0.317
 Dustin Garneau,0.7114093959731543,0.6973684210526315,0.7043189368770764,0.335
 Darin Ruf,0.6705744431418523,0.8022440392706872,0.7305236270753512,0.384
 Marcus Stroman,0.6071428571428571,0.6538461538461539,0.6296296296296297,0.143
 Mike Yastrzemski,0.6977152899824253,0.7701260911736179,0.7321346242508069,0.326
 Willson Contreras,0.7141535615171137,0.7310606060606061,0.7225081890500702,0.337
 Jose Iglesias,0.6762246117084827,0.567703109327984,0.6172300981461287,0.304
 Ronald Torreyes,0.697463768115942,0.6790123456790124,0.6881143878462913,0.274
 Breyvic Valera,0.6395348837209303,0.8208955223880597,0.718954248366013,0.293
 Kris Bryant,0.7587412587412588,0.7331081081081081,0.7457044673539519,0.356
 Mark Canha,0.6836409929980903,0.792619926199262,0.7341079972658919,0.333
 Curt Casali,0.7479508196721312,0.8004385964912281,0.7733050847457628,0.289
 Nick Castellanos,0.7937823834196891,0.6378018318068276,0.7072945521698984,0.391
 Delino DeShields,0.6875,0.8608695652173913,0.7644787644787645,0.352
 Brandon Drury,0.6470588235294118,0.61875,0.6325878594249201,0.333
 Ben Gamel,0.6925675675675675,0.7649253731343284,0.7269503546099291,0.322
 Kevin Gausman,0.5666666666666667,0.6601941747572816,0.6098654708520179,0.178
 Chi Chi Gonzalez,0.47692307692307695,0.6595744680851063,0.5535714285714286,0.17
